"IncomeE","Majority","LUOF_logical","Income10k","White","Black","No_Majority","Latino","Decile"
48519,"White",0,4.8519,1,0,0,0,3
100865,"White",0,10.0865,1,0,0,0,9
21444,"Black",0,2.1444,0,1,0,0,1
99792,"White",0,9.9792,1,0,0,0,9
30274,"Black",0,3.0274,0,1,0,0,1
58393,"Black",0,5.8393,0,1,0,0,5
46607,"Black",0,4.6607,0,1,0,0,3
59643,"White",1,5.9643,1,0,0,0,5
22276,"Black",0,2.2276,0,1,0,0,1
74828,"White",0,7.4828,1,0,0,0,7
74375,"White",0,7.4375,1,0,0,0,7
62986,"White",0,6.2986,1,0,0,0,6
103159,"White",0,10.3159,1,0,0,0,9
50216,"White",0,5.0216,1,0,0,0,4
47548,"White",0,4.7548,1,0,0,0,3
42137,"White",0,4.2137,1,0,0,0,2
46552,"White",0,4.6552,1,0,0,0,3
60737,"White",0,6.0737,1,0,0,0,5
38324,"White",0,3.8324,1,0,0,0,2
33103,"White",0,3.3103,1,0,0,0,1
58958,"White",0,5.8958,1,0,0,0,5
62698,"White",0,6.2698,1,0,0,0,6
48176,"White",0,4.8176,1,0,0,0,3
51769,"White",0,5.1769,1,0,0,0,4
36012,"White",0,3.6012,1,0,0,0,2
46121,"White",0,4.6121,1,0,0,0,3
53048,"White",0,5.3048,1,0,0,0,4
34381,"Black",0,3.4381,0,1,0,0,1
42060,"Black",0,4.206,0,1,0,0,2
72717,"White",0,7.2717,1,0,0,0,7
73372,"White",0,7.3372,1,0,0,0,7
78988,"White",1,7.8988,1,0,0,0,7
59056,"White",0,5.9056,1,0,0,0,5
68362,"White",1,6.8362,1,0,0,0,6
45478,"White",1,4.5478,1,0,0,0,3
45948,"White",0,4.5948,1,0,0,0,3
14877,"Black",0,1.4877,0,1,0,0,1
14196,"Black",0,1.4196,0,1,0,0,1
16417,"Black",0,1.6417,0,1,0,0,1
33750,"White",0,3.375,1,0,0,0,1
37574,"White",0,3.7574,1,0,0,0,2
65663,"White",0,6.5663,1,0,0,0,6
46797,"White",0,4.6797,1,0,0,0,3
45422,"White",0,4.5422,1,0,0,0,3
33378,"White",0,3.3378,1,0,0,0,1
44810,"White",0,4.481,1,0,0,0,3
41518,"White",0,4.1518,1,0,0,0,2
22639,"White",1,2.2639,1,0,0,0,1
32923,"White",0,3.2923,1,0,0,0,1
33841,"White",0,3.3841,1,0,0,0,1
51350,"White",0,5.135,1,0,0,0,4
47266,"White",0,4.7266,1,0,0,0,3
32722,"Black",0,3.2722,0,1,0,0,1
46250,"White",0,4.625,1,0,0,0,3
45625,"Black",0,4.5625,0,1,0,0,3
55649,"White",0,5.5649,1,0,0,0,5
25588,"Black",0,2.5588,0,1,0,0,1
34792,"White",0,3.4792,1,0,0,0,1
44979,"White",0,4.4979,1,0,0,0,3
42835,"White",1,4.2835,1,0,0,0,2
55579,"White",0,5.5579,1,0,0,0,4
44044,"White",1,4.4044,1,0,0,0,3
42042,"White",0,4.2042,1,0,0,0,2
80125,"White",0,8.0125,1,0,0,0,8
75438,"White",0,7.5438,1,0,0,0,7
37340,"White",0,3.734,1,0,0,0,2
37620,"White",0,3.762,1,0,0,0,2
35900,"White",0,3.59,1,0,0,0,2
52353,"White",0,5.2353,1,0,0,0,4
50051,"No Majority",0,5.0051,0,0,1,0,4
37734,"Black",0,3.7734,0,1,0,0,2
16582,"Black",0,1.6582,0,1,0,0,1
60199,"Black",0,6.0199,0,1,0,0,5
25000,"Black",0,2.5,0,1,0,0,1
74271,"White",0,7.4271,1,0,0,0,7
26786,"Black",0,2.6786,0,1,0,0,1
19114,"Black",1,1.9114,0,1,0,0,1
40995,"Black",0,4.0995,0,1,0,0,2
28410,"Black",0,2.841,0,1,0,0,1
54650,"White",0,5.465,1,0,0,0,4
26422,"Black",0,2.6422,0,1,0,0,1
46538,"Black",0,4.6538,0,1,0,0,3
72708,"No Majority",0,7.2708,0,0,1,0,7
41349,"White",0,4.1349,1,0,0,0,2
49280,"White",0,4.928,1,0,0,0,3
33071,"White",0,3.3071,1,0,0,0,1
55639,"White",0,5.5639,1,0,0,0,5
40530,"White",0,4.053,1,0,0,0,2
50938,"White",0,5.0938,1,0,0,0,4
40817,"White",0,4.0817,1,0,0,0,2
40393,"White",0,4.0393,1,0,0,0,2
43554,"White",1,4.3554,1,0,0,0,3
42007,"White",0,4.2007,1,0,0,0,2
35347,"Black",0,3.5347,0,1,0,0,2
36944,"Black",0,3.6944,0,1,0,0,2
38003,"No Majority",1,3.8003,0,0,1,0,2
35472,"Black",0,3.5472,0,1,0,0,2
67788,"White",0,6.7788,1,0,0,0,6
42138,"White",0,4.2138,1,0,0,0,2
50740,"White",0,5.074,1,0,0,0,4
45114,"White",0,4.5114,1,0,0,0,3
54280,"White",0,5.428,1,0,0,0,4
61175,"White",0,6.1175,1,0,0,0,5
33542,"Black",0,3.3542,0,1,0,0,1
31875,"Black",0,3.1875,0,1,0,0,1
34747,"No Majority",0,3.4747,0,0,1,0,1
54874,"White",1,5.4874,1,0,0,0,4
65456,"White",0,6.5456,1,0,0,0,6
75977,"White",0,7.5977,1,0,0,0,7
74521,"White",1,7.4521,1,0,0,0,7
36414,"White",1,3.6414,1,0,0,0,2
32269,"White",0,3.2269,1,0,0,0,1
80833,"White",0,8.0833,1,0,0,0,8
66424,"White",0,6.6424,1,0,0,0,6
61893,"White",0,6.1893,1,0,0,0,5
37768,"Black",0,3.7768,0,1,0,0,2
26631,"White",0,2.6631,1,0,0,0,1
33900,"Black",1,3.39,0,1,0,0,1
13603,"Black",0,1.3603,0,1,0,0,1
40087,"Black",1,4.0087,0,1,0,0,2
71250,"White",0,7.125,1,0,0,0,7
42727,"White",0,4.2727,1,0,0,0,2
72316,"White",0,7.2316,1,0,0,0,7
69531,"White",0,6.9531,1,0,0,0,6
103182,"White",0,10.3182,1,0,0,0,9
55664,"White",0,5.5664,1,0,0,0,5
75571,"White",0,7.5571,1,0,0,0,7
55111,"Black",0,5.5111,0,1,0,0,4
34703,"White",1,3.4703,1,0,0,0,1
64148,"White",0,6.4148,1,0,0,0,6
28958,"Black",0,2.8958,0,1,0,0,1
41250,"Black",0,4.125,0,1,0,0,2
31114,"Black",1,3.1114,0,1,0,0,1
73235,"White",0,7.3235,1,0,0,0,7
47565,"White",0,4.7565,1,0,0,0,3
47933,"White",0,4.7933,1,0,0,0,3
41071,"White",0,4.1071,1,0,0,0,2
51841,"White",0,5.1841,1,0,0,0,4
44315,"White",0,4.4315,1,0,0,0,3
52167,"Black",0,5.2167,0,1,0,0,4
23241,"Black",1,2.3241,0,1,0,0,1
39650,"White",1,3.965,1,0,0,0,2
58051,"White",0,5.8051,1,0,0,0,5
47396,"White",0,4.7396,1,0,0,0,3
42852,"White",0,4.2852,1,0,0,0,2
48000,"White",0,4.8,1,0,0,0,3
70762,"White",0,7.0762,1,0,0,0,7
43657,"Black",0,4.3657,0,1,0,0,3
63250,"White",0,6.325,1,0,0,0,6
81604,"White",0,8.1604,1,0,0,0,8
60815,"White",0,6.0815,1,0,0,0,5
49655,"White",0,4.9655,1,0,0,0,3
38526,"No Majority",0,3.8526,0,0,1,0,2
68710,"Black",0,6.871,0,1,0,0,6
85000,"White",0,8.5,1,0,0,0,8
"NA","White",0,"NA",1,0,0,0,""
36655,"White",0,3.6655,1,0,0,0,2
40768,"Black",0,4.0768,0,1,0,0,2
58821,"White",0,5.8821,1,0,0,0,5
53039,"White",0,5.3039,1,0,0,0,4
44104,"White",1,4.4104,1,0,0,0,3
56123,"White",1,5.6123,1,0,0,0,5
52782,"White",0,5.2782,1,0,0,0,4
46151,"White",0,4.6151,1,0,0,0,3
52462,"White",0,5.2462,1,0,0,0,4
51944,"White",0,5.1944,1,0,0,0,4
53205,"White",0,5.3205,1,0,0,0,4
79167,"White",0,7.9167,1,0,0,0,7
98235,"White",0,9.8235,1,0,0,0,9
110268,"White",0,11.0268,1,0,0,0,9
41891,"White",0,4.1891,1,0,0,0,2
81968,"White",0,8.1968,1,0,0,0,8
"NA","No Majority",0,"NA",0,0,1,0,""
63500,"White",0,6.35,1,0,0,0,6
69764,"White",0,6.9764,1,0,0,0,6
63300,"White",0,6.33,1,0,0,0,6
53929,"White",0,5.3929,1,0,0,0,4
47500,"White",0,4.75,1,0,0,0,3
133319,"White",0,13.3319,1,0,0,0,10
127500,"White",0,12.75,1,0,0,0,10
90313,"White",1,9.0313,1,0,0,0,8
61498,"White",0,6.1498,1,0,0,0,5
70278,"White",0,7.0278,1,0,0,0,7
36891,"Black",1,3.6891,0,1,0,0,2
62083,"White",0,6.2083,1,0,0,0,5
44071,"White",0,4.4071,1,0,0,0,3
38958,"White",0,3.8958,1,0,0,0,2
52931,"White",0,5.2931,1,0,0,0,4
52794,"Black",0,5.2794,0,1,0,0,4
64545,"No Majority",0,6.4545,0,0,1,0,6
37083,"White",0,3.7083,1,0,0,0,2
154375,"White",0,15.4375,1,0,0,0,10
38139,"No Majority",0,3.8139,0,0,1,0,2
106223,"White",1,10.6223,1,0,0,0,9
67448,"White",0,6.7448,1,0,0,0,6
33066,"No Majority",0,3.3066,0,0,1,0,1
40385,"White",0,4.0385,1,0,0,0,2
51153,"White",0,5.1153,1,0,0,0,4
31719,"Black",0,3.1719,0,1,0,0,1
57708,"White",0,5.7708,1,0,0,0,5
67010,"White",0,6.701,1,0,0,0,6
48292,"White",0,4.8292,1,0,0,0,3
53472,"White",0,5.3472,1,0,0,0,4
31284,"No Majority",0,3.1284,0,0,1,0,1
108719,"White",0,10.8719,1,0,0,0,9
94896,"White",1,9.4896,1,0,0,0,9
67469,"White",0,6.7469,1,0,0,0,6
44815,"White",0,4.4815,1,0,0,0,3
52100,"White",0,5.21,1,0,0,0,4
78650,"Black",0,7.865,0,1,0,0,7
41529,"White",0,4.1529,1,0,0,0,2
59444,"White",0,5.9444,1,0,0,0,5
84654,"White",0,8.4654,1,0,0,0,8
106337,"White",0,10.6337,1,0,0,0,9
128221,"White",0,12.8221,1,0,0,0,10
73571,"White",0,7.3571,1,0,0,0,7
129479,"White",0,12.9479,1,0,0,0,10
97177,"White",0,9.7177,1,0,0,0,9
56109,"White",0,5.6109,1,0,0,0,5
88594,"White",0,8.8594,1,0,0,0,8
117016,"White",1,11.7016,1,0,0,0,10
83677,"White",1,8.3677,1,0,0,0,8
50868,"Black",0,5.0868,0,1,0,0,4
70548,"Black",0,7.0548,0,1,0,0,7
75656,"White",1,7.5656,1,0,0,0,7
67500,"White",0,6.75,1,0,0,0,6
46690,"White",0,4.669,1,0,0,0,3
103390,"White",0,10.339,1,0,0,0,9
71954,"White",0,7.1954,1,0,0,0,7
113000,"White",0,11.3,1,0,0,0,9
90833,"White",0,9.0833,1,0,0,0,8
124458,"White",0,12.4458,1,0,0,0,10
142667,"White",0,14.2667,1,0,0,0,10
80714,"White",0,8.0714,1,0,0,0,8
170434,"White",0,17.0434,1,0,0,0,10
61473,"White",0,6.1473,1,0,0,0,5
62143,"No Majority",0,6.2143,0,0,1,0,5
111207,"White",0,11.1207,1,0,0,0,9
69750,"White",0,6.975,1,0,0,0,6
77841,"White",0,7.7841,1,0,0,0,7
29821,"Black",0,2.9821,0,1,0,0,1
76176,"White",0,7.6176,1,0,0,0,7
96414,"White",0,9.6414,1,0,0,0,9
90640,"White",0,9.064,1,0,0,0,8
91515,"White",0,9.1515,1,0,0,0,8
76138,"White",0,7.6138,1,0,0,0,7
81053,"White",0,8.1053,1,0,0,0,8
71850,"White",0,7.185,1,0,0,0,7
61250,"White",0,6.125,1,0,0,0,5
43098,"White",0,4.3098,1,0,0,0,3
49457,"White",0,4.9457,1,0,0,0,3
66354,"White",0,6.6354,1,0,0,0,6
57981,"White",0,5.7981,1,0,0,0,5
36184,"White",0,3.6184,1,0,0,0,2
41060,"White",0,4.106,1,0,0,0,2
95771,"White",0,9.5771,1,0,0,0,9
63182,"White",0,6.3182,1,0,0,0,6
38891,"White",0,3.8891,1,0,0,0,2
43654,"White",0,4.3654,1,0,0,0,3
64833,"No Majority",0,6.4833,0,0,1,0,6
46406,"Black",1,4.6406,0,1,0,0,3
40500,"White",0,4.05,1,0,0,0,2
53729,"White",1,5.3729,1,0,0,0,4
27283,"White",0,2.7283,1,0,0,0,1
46250,"White",0,4.625,1,0,0,0,3
46295,"White",0,4.6295,1,0,0,0,3
48191,"White",0,4.8191,1,0,0,0,3
43623,"White",0,4.3623,1,0,0,0,3
44600,"White",0,4.46,1,0,0,0,3
47500,"White",0,4.75,1,0,0,0,3
44563,"White",0,4.4563,1,0,0,0,3
42348,"White",0,4.2348,1,0,0,0,2
50365,"White",0,5.0365,1,0,0,0,4
62169,"White",0,6.2169,1,0,0,0,5
67247,"White",0,6.7247,1,0,0,0,6
49805,"White",0,4.9805,1,0,0,0,4
43966,"White",0,4.3966,1,0,0,0,3
37074,"White",0,3.7074,1,0,0,0,2
62111,"White",0,6.2111,1,0,0,0,5
65107,"White",0,6.5107,1,0,0,0,6
55379,"White",0,5.5379,1,0,0,0,4
51250,"White",0,5.125,1,0,0,0,4
75511,"White",0,7.5511,1,0,0,0,7
34405,"White",0,3.4405,1,0,0,0,1
59622,"No Majority",0,5.9622,0,0,1,0,5
66031,"Black",0,6.6031,0,1,0,0,6
112848,"White",0,11.2848,1,0,0,0,9
41098,"Black",0,4.1098,0,1,0,0,2
49803,"Black",1,4.9803,0,1,0,0,4
36907,"White",0,3.6907,1,0,0,0,2
21053,"Black",0,2.1053,0,1,0,0,1
70512,"White",0,7.0512,1,0,0,0,7
59777,"Black",0,5.9777,0,1,0,0,5
55046,"No Majority",0,5.5046,0,0,1,0,4
62586,"Black",0,6.2586,0,1,0,0,6
60491,"White",0,6.0491,1,0,0,0,5
34081,"Black",0,3.4081,0,1,0,0,1
56174,"White",1,5.6174,1,0,0,0,5
52833,"White",0,5.2833,1,0,0,0,4
37033,"White",0,3.7033,1,0,0,0,2
37464,"White",0,3.7464,1,0,0,0,2
50296,"White",0,5.0296,1,0,0,0,4
50298,"White",0,5.0298,1,0,0,0,4
27027,"Black",0,2.7027,0,1,0,0,1
40536,"White",0,4.0536,1,0,0,0,2
110085,"White",0,11.0085,1,0,0,0,9
29653,"No Majority",0,2.9653,0,0,1,0,1
75273,"No Majority",0,7.5273,0,0,1,0,7
51016,"White",0,5.1016,1,0,0,0,4
71222,"White",0,7.1222,1,0,0,0,7
56806,"White",0,5.6806,1,0,0,0,5
61523,"White",0,6.1523,1,0,0,0,5
106964,"White",0,10.6964,1,0,0,0,9
33342,"No Majority",0,3.3342,0,0,1,0,1
44614,"White",0,4.4614,1,0,0,0,3
53148,"White",0,5.3148,1,0,0,0,4
42895,"White",0,4.2895,1,0,0,0,2
53906,"White",0,5.3906,1,0,0,0,4
69053,"White",0,6.9053,1,0,0,0,6
101210,"White",0,10.121,1,0,0,0,9
53285,"White",0,5.3285,1,0,0,0,4
23096,"Black",0,2.3096,0,1,0,0,1
38750,"White",0,3.875,1,0,0,0,2
65263,"White",0,6.5263,1,0,0,0,6
102773,"White",0,10.2773,1,0,0,0,9
78373,"White",0,7.8373,1,0,0,0,7
87253,"White",0,8.7253,1,0,0,0,8
46469,"White",0,4.6469,1,0,0,0,3
55783,"White",0,5.5783,1,0,0,0,5
51133,"White",0,5.1133,1,0,0,0,4
58576,"White",0,5.8576,1,0,0,0,5
53721,"White",0,5.3721,1,0,0,0,4
57034,"White",0,5.7034,1,0,0,0,5
95655,"White",1,9.5655,1,0,0,0,9
85662,"White",0,8.5662,1,0,0,0,8
26316,"White",0,2.6316,1,0,0,0,1
46034,"White",0,4.6034,1,0,0,0,3
95893,"White",0,9.5893,1,0,0,0,9
49800,"White",0,4.98,1,0,0,0,4
64071,"White",0,6.4071,1,0,0,0,6
36985,"White",0,3.6985,1,0,0,0,2
46366,"White",0,4.6366,1,0,0,0,3
72250,"White",0,7.225,1,0,0,0,7
54899,"White",0,5.4899,1,0,0,0,4
48304,"White",0,4.8304,1,0,0,0,3
41750,"White",0,4.175,1,0,0,0,2
62174,"White",0,6.2174,1,0,0,0,5
73426,"White",0,7.3426,1,0,0,0,7
41504,"White",0,4.1504,1,0,0,0,2
54519,"White",0,5.4519,1,0,0,0,4
39276,"White",0,3.9276,1,0,0,0,2
32169,"Black",0,3.2169,0,1,0,0,1
41442,"Black",0,4.1442,0,1,0,0,2
46139,"White",0,4.6139,1,0,0,0,3
73224,"White",0,7.3224,1,0,0,0,7
60304,"White",0,6.0304,1,0,0,0,5
21992,"Black",1,2.1992,0,1,0,0,1
83263,"White",0,8.3263,1,0,0,0,8
29052,"No Majority",0,2.9052,0,0,1,0,1
48574,"White",0,4.8574,1,0,0,0,3
39345,"White",0,3.9345,1,0,0,0,2
47384,"White",0,4.7384,1,0,0,0,3
41731,"White",0,4.1731,1,0,0,0,2
38558,"White",0,3.8558,1,0,0,0,2
48451,"White",0,4.8451,1,0,0,0,3
41792,"No Majority",0,4.1792,0,0,1,0,2
61875,"White",0,6.1875,1,0,0,0,5
52872,"White",0,5.2872,1,0,0,0,4
60694,"No Majority",0,6.0694,0,0,1,0,5
38155,"Black",0,3.8155,0,1,0,0,2
23333,"Black",0,2.3333,0,1,0,0,1
29490,"Black",0,2.949,0,1,0,0,1
20184,"Black",0,2.0184,0,1,0,0,1
86406,"White",0,8.6406,1,0,0,0,8
166473,"White",0,16.6473,1,0,0,0,10
52170,"White",0,5.217,1,0,0,0,4
21250,"Black",0,2.125,0,1,0,0,1
132386,"White",0,13.2386,1,0,0,0,10
79076,"White",0,7.9076,1,0,0,0,7
38594,"Black",0,3.8594,0,1,0,0,2
33891,"White",0,3.3891,1,0,0,0,1
41758,"White",0,4.1758,1,0,0,0,2
47708,"White",0,4.7708,1,0,0,0,3
49333,"White",0,4.9333,1,0,0,0,3
38388,"White",0,3.8388,1,0,0,0,2
19830,"White",0,1.983,1,0,0,0,1
50074,"Black",0,5.0074,0,1,0,0,4
60491,"White",1,6.0491,1,0,0,0,5
53776,"White",0,5.3776,1,0,0,0,4
"NA","No Majority",0,"NA",0,0,1,0,""
54924,"White",0,5.4924,1,0,0,0,4
44808,"White",0,4.4808,1,0,0,0,3
24511,"Black",0,2.4511,0,1,0,0,1
116923,"White",0,11.6923,1,0,0,0,10
75000,"White",0,7.5,1,0,0,0,7
62212,"White",0,6.2212,1,0,0,0,5
37679,"White",0,3.7679,1,0,0,0,2
80957,"White",0,8.0957,1,0,0,0,8
55609,"White",0,5.5609,1,0,0,0,4
29952,"No Majority",0,2.9952,0,0,1,0,1
69094,"White",0,6.9094,1,0,0,0,6
85179,"White",0,8.5179,1,0,0,0,8
70987,"White",0,7.0987,1,0,0,0,7
55071,"White",1,5.5071,1,0,0,0,4
65592,"White",0,6.5592,1,0,0,0,6
114115,"White",0,11.4115,1,0,0,0,9
73451,"White",0,7.3451,1,0,0,0,7
50203,"White",0,5.0203,1,0,0,0,4
36058,"Black",0,3.6058,0,1,0,0,2
36414,"White",0,3.6414,1,0,0,0,2
44604,"White",0,4.4604,1,0,0,0,3
57039,"White",0,5.7039,1,0,0,0,5
102917,"White",0,10.2917,1,0,0,0,9
76419,"Black",0,7.6419,0,1,0,0,7
123897,"White",0,12.3897,1,0,0,0,10
45875,"White",0,4.5875,1,0,0,0,3
82839,"White",0,8.2839,1,0,0,0,8
71168,"White",0,7.1168,1,0,0,0,7
37826,"Black",0,3.7826,0,1,0,0,2
35408,"Black",0,3.5408,0,1,0,0,2
32143,"White",0,3.2143,1,0,0,0,1
57763,"No Majority",0,5.7763,0,0,1,0,5
42585,"White",0,4.2585,1,0,0,0,2
37192,"White",0,3.7192,1,0,0,0,2
58234,"White",0,5.8234,1,0,0,0,5
68269,"White",0,6.8269,1,0,0,0,6
73750,"White",0,7.375,1,0,0,0,7
59389,"White",0,5.9389,1,0,0,0,5
54354,"White",0,5.4354,1,0,0,0,4
30158,"White",0,3.0158,1,0,0,0,1
19930,"White",1,1.993,1,0,0,0,1
54620,"White",0,5.462,1,0,0,0,4
53825,"White",0,5.3825,1,0,0,0,4
71818,"White",0,7.1818,1,0,0,0,7
23890,"Black",0,2.389,0,1,0,0,1
"NA","White",0,"NA",1,0,0,0,""
61769,"White",0,6.1769,1,0,0,0,5
68702,"White",0,6.8702,1,0,0,0,6
65413,"White",0,6.5413,1,0,0,0,6
82180,"White",0,8.218,1,0,0,0,8
32008,"No Majority",0,3.2008,0,0,1,0,1
38750,"White",0,3.875,1,0,0,0,2
55856,"White",0,5.5856,1,0,0,0,5
61923,"White",0,6.1923,1,0,0,0,5
33066,"No Majority",0,3.3066,0,0,1,0,1
130104,"White",0,13.0104,1,0,0,0,10
83289,"White",0,8.3289,1,0,0,0,8
60275,"White",0,6.0275,1,0,0,0,5
69696,"White",0,6.9696,1,0,0,0,6
38571,"White",0,3.8571,1,0,0,0,2
56652,"White",0,5.6652,1,0,0,0,5
22367,"No Majority",0,2.2367,0,0,1,0,1
42011,"Black",0,4.2011,0,1,0,0,2
39609,"White",0,3.9609,1,0,0,0,2
34464,"Black",0,3.4464,0,1,0,0,1
32180,"White",0,3.218,1,0,0,0,1
49391,"White",0,4.9391,1,0,0,0,3
62159,"White",0,6.2159,1,0,0,0,5
64289,"White",0,6.4289,1,0,0,0,6
39826,"Black",0,3.9826,0,1,0,0,2
44891,"White",1,4.4891,1,0,0,0,3
45017,"White",0,4.5017,1,0,0,0,3
59583,"White",0,5.9583,1,0,0,0,5
22049,"White",0,2.2049,1,0,0,0,1
"NA","White",1,"NA",1,0,0,0,""
17356,"Black",0,1.7356,0,1,0,0,1
46763,"White",0,4.6763,1,0,0,0,3
52566,"No Majority",0,5.2566,0,0,1,0,4
50288,"Black",0,5.0288,0,1,0,0,4
41089,"White",0,4.1089,1,0,0,0,2
70645,"White",0,7.0645,1,0,0,0,7
87262,"White",0,8.7262,1,0,0,0,8
72802,"White",0,7.2802,1,0,0,0,7
113205,"White",0,11.3205,1,0,0,0,9
86106,"White",0,8.6106,1,0,0,0,8
60811,"Black",0,6.0811,0,1,0,0,5
39773,"White",1,3.9773,1,0,0,0,2
60231,"Black",0,6.0231,0,1,0,0,5
70720,"Black",0,7.072,0,1,0,0,7
60388,"White",0,6.0388,1,0,0,0,5
45313,"No Majority",0,4.5313,0,0,1,0,3
39792,"White",1,3.9792,1,0,0,0,2
40958,"White",0,4.0958,1,0,0,0,2
66450,"White",0,6.645,1,0,0,0,6
39674,"White",0,3.9674,1,0,0,0,2
26210,"Black",0,2.621,0,1,0,0,1
42058,"Black",0,4.2058,0,1,0,0,2
35119,"Black",0,3.5119,0,1,0,0,2
48788,"White",0,4.8788,1,0,0,0,3
14615,"Black",0,1.4615,0,1,0,0,1
43229,"Black",0,4.3229,0,1,0,0,3
80035,"White",0,8.0035,1,0,0,0,8
35258,"White",0,3.5258,1,0,0,0,2
47625,"White",0,4.7625,1,0,0,0,3
41447,"White",0,4.1447,1,0,0,0,2
65548,"White",0,6.5548,1,0,0,0,6
44544,"White",0,4.4544,1,0,0,0,3
69271,"White",0,6.9271,1,0,0,0,6
47632,"White",0,4.7632,1,0,0,0,3
47194,"White",0,4.7194,1,0,0,0,3
62012,"White",1,6.2012,1,0,0,0,5
46750,"White",0,4.675,1,0,0,0,3
112886,"White",0,11.2886,1,0,0,0,9
70187,"White",0,7.0187,1,0,0,0,6
55184,"Black",1,5.5184,0,1,0,0,4
44286,"White",1,4.4286,1,0,0,0,3
82847,"White",0,8.2847,1,0,0,0,8
50283,"White",0,5.0283,1,0,0,0,4
63586,"White",0,6.3586,1,0,0,0,6
46862,"White",0,4.6862,1,0,0,0,3
42593,"Black",0,4.2593,0,1,0,0,2
67859,"White",0,6.7859,1,0,0,0,6
49659,"White",0,4.9659,1,0,0,0,3
38389,"White",0,3.8389,1,0,0,0,2
24216,"Black",1,2.4216,0,1,0,0,1
66949,"White",0,6.6949,1,0,0,0,6
35556,"Black",0,3.5556,0,1,0,0,2
32530,"Black",0,3.253,0,1,0,0,1
78796,"White",0,7.8796,1,0,0,0,7
51042,"White",0,5.1042,1,0,0,0,4
78731,"White",0,7.8731,1,0,0,0,7
81314,"White",0,8.1314,1,0,0,0,8
62222,"White",0,6.2222,1,0,0,0,5
33138,"White",0,3.3138,1,0,0,0,1
31757,"White",0,3.1757,1,0,0,0,1
65994,"White",0,6.5994,1,0,0,0,6
57374,"White",0,5.7374,1,0,0,0,5
40739,"Black",0,4.0739,0,1,0,0,2
60510,"White",0,6.051,1,0,0,0,5
49354,"White",1,4.9354,1,0,0,0,3
121645,"White",0,12.1645,1,0,0,0,10
103791,"White",0,10.3791,1,0,0,0,9
36210,"Black",0,3.621,0,1,0,0,2
67609,"White",0,6.7609,1,0,0,0,6
78714,"White",0,7.8714,1,0,0,0,7
31325,"White",0,3.1325,1,0,0,0,1
43948,"White",0,4.3948,1,0,0,0,3
37390,"Black",0,3.739,0,1,0,0,2
40345,"Black",0,4.0345,0,1,0,0,2
48824,"White",0,4.8824,1,0,0,0,3
81547,"White",1,8.1547,1,0,0,0,8
44811,"No Majority",0,4.4811,0,0,1,0,3
54709,"White",0,5.4709,1,0,0,0,4
60657,"White",0,6.0657,1,0,0,0,5
42254,"White",0,4.2254,1,0,0,0,2
60644,"White",0,6.0644,1,0,0,0,5
29897,"No Majority",1,2.9897,0,0,1,0,1
35750,"White",0,3.575,1,0,0,0,2
20663,"Black",0,2.0663,0,1,0,0,1
45000,"White",0,4.5,1,0,0,0,3
58616,"White",0,5.8616,1,0,0,0,5
47393,"White",0,4.7393,1,0,0,0,3
103189,"White",0,10.3189,1,0,0,0,9
85858,"White",0,8.5858,1,0,0,0,8
56273,"White",0,5.6273,1,0,0,0,5
36492,"Black",0,3.6492,0,1,0,0,2
19896,"Black",1,1.9896,0,1,0,0,1
39555,"Black",0,3.9555,0,1,0,0,2
34724,"Black",0,3.4724,0,1,0,0,1
44903,"Black",1,4.4903,0,1,0,0,3
186818,"White",0,18.6818,1,0,0,0,10
74886,"White",0,7.4886,1,0,0,0,7
45050,"White",0,4.505,1,0,0,0,3
27528,"Black",1,2.7528,0,1,0,0,1
44871,"White",0,4.4871,1,0,0,0,3
31696,"White",0,3.1696,1,0,0,0,1
64846,"White",0,6.4846,1,0,0,0,6
61613,"White",1,6.1613,1,0,0,0,5
36653,"No Majority",0,3.6653,0,0,1,0,2
44422,"White",1,4.4422,1,0,0,0,3
40750,"White",0,4.075,1,0,0,0,2
36604,"White",0,3.6604,1,0,0,0,2
49492,"White",0,4.9492,1,0,0,0,3
91639,"White",0,9.1639,1,0,0,0,8
45632,"White",0,4.5632,1,0,0,0,3
43160,"White",0,4.316,1,0,0,0,3
52118,"White",0,5.2118,1,0,0,0,4
68862,"White",0,6.8862,1,0,0,0,6
76870,"White",0,7.687,1,0,0,0,7
71827,"White",0,7.1827,1,0,0,0,7
48000,"White",0,4.8,1,0,0,0,3
"NA","White",0,"NA",1,0,0,0,""
115871,"White",0,11.5871,1,0,0,0,10
127417,"White",0,12.7417,1,0,0,0,10
80205,"White",0,8.0205,1,0,0,0,8
27682,"Black",0,2.7682,0,1,0,0,1
61103,"White",0,6.1103,1,0,0,0,5
54074,"White",1,5.4074,1,0,0,0,4
54492,"White",0,5.4492,1,0,0,0,4
45900,"White",0,4.59,1,0,0,0,3
48203,"White",0,4.8203,1,0,0,0,3
55972,"White",0,5.5972,1,0,0,0,5
64216,"White",0,6.4216,1,0,0,0,6
64224,"White",0,6.4224,1,0,0,0,6
88807,"White",0,8.8807,1,0,0,0,8
64163,"White",0,6.4163,1,0,0,0,6
70313,"White",0,7.0313,1,0,0,0,7
52130,"White",0,5.213,1,0,0,0,4
39643,"No Majority",0,3.9643,0,0,1,0,2
44714,"White",1,4.4714,1,0,0,0,3
56394,"White",0,5.6394,1,0,0,0,5
